video_id,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
4227122551,756,320,240,why does other kid assist the boy to close the box,can not stay still,3,CW,playing with it,to break lobster,play with her,can not stay still,playing
5343618331,751,640,480,what does the man do after looking around briefly while stuck on the jeep,reverse back,5,TN,reverse back,run,lift up the tyre,walked to front,jump down from jeep
9170253388,451,640,640,how did the people change their direction after they get down from the slope,using the kayak paddle,0,CH,bend slightly,using the kayak paddle,poke stick down,steering wheel,pull the rope
7298018526,603,568,320,what is on the table in front of him,plate,7,DO,beer,animals,cat,plate,cup of drink
4747203885,1732,640,480,why is the woman in red next to the man in white shaking the bottle at the start of the video,make cork fly out,4,CW,make cork fly out,listening to her,adjust her hair,look at the boys,her turn to perform
3454731708,1417,640,480,what is the big elephant at the back doing,splashing water,8,TC,walks,splashing water,look straight ahead,moves back,eat the grass
7542632496,1320,640,360,why did the baby end up at the bottom of the slide,he slipped down,2,CW,the person pushed it,he slipped down,can not stand,toy gets stuck,toddler lost balance
3427508686,2697,640,480,why is the man dressed in suit attire on the right speaking with some hand movements,engage the audience,2,CW,demonstrating,hand gestures,giving talk,engage the audience,meeting
4615486172,2697,640,480,why does the man blow the candles on the cake,help the baby,5,CW,wedding,too small to blow strongly,help the baby,birthday s tradition,celebrate his birthday
6564590949,1524,640,1138,why is the woman in black kneeling on the floor,playing with dog,5,CW,talk to girl at same height,praying in temple,playing with dog,yoga position,make funny face
3555802519,1227,640,480,what did the lady with pink pants do after the baby started crying,shake her legs,7,TN,point below the piano,shake her legs,put aside,talk to baby,look curiously
3468545337,2134,640,480,how does the woman convey her respect towards the opposite person at the end,bow,8,CH,hold him,bow,squat down,shake hands,smile to her
9221037919,1645,640,360,what did the girl do when the lady place the coaster in front of her,touch the coaster,7,TC,slide down,give out glass,clasp ball together,touch the coaster,stand up and move
11854356446,1161,640,480,why was the lady in skirt standing over the chair at the start,pack bag,4,CW,make her sit near cake,stand out from the crowd,her turn to present,pack bag,rest her arms
6659877287,1217,640,360,why did the lady in helmet turn back after she crossed the wooden plank,wait for the man,4,CW,take control from the girl,pick something up,maintain balance,wait for the man,pulling the hose
6692501229,1425,640,360,how did the man in blue make music with his instrument,hit hand on it,9,CH,hit hand on it,drum sticks,spread his arms out,hit on leg,press button
3359624367,307,640,360,what did the black jacket man do with his hands while he walks,keeps it in his pocket,1,TC,keeps it in his pocket,green vest,stand up,no reaction,watch
2457454663,995,320,240,why did the woman hold a pail full of water near the child,scoop and wash baby s body,1,CW,washing it,play with baby,to drink water,carrying her,scoop and wash baby s body
3014424532,1282,640,480,what does the man do after pressing some buttons at the start,point at screen,5,TN,cover blanket fo r baby,point at screen,pass phone back to woman,put on gloves,points at the door
6779021555,1001,640,360,why does the grey dog stand up in the middle of the video,felt the carpet moving,2,CW,trying to chase each other away,move closer to table,snatch the toy,felt the carpet moving,looking at camera
3884901018,1736,640,480,what did the black cat do after sitting up after the middle part of the video,look around,3,TN,hide behind drawer,look around,bend down,sleeping,walk away
9586602092,2089,640,480,why is the man in black looking down on the table as he talks,look at his food,0,CW,reading from script,having conversation after eating,look at his food,tapping to the beat,agreeing with lady
2818207246,2158,320,240,where is the baby hanging out,house,8,DL,house,bed,indoors,dining table,bathtub
4680621645,1589,640,480,what did the baby do when he sees the beach ball is in front of him,pick it up,2,TC,tries to bite it,happy,rolled away,grab the ball,pick it up
9762557803,1395,640,360,how did the baby feed the dog,put food on sofa,9,CH,put food on sofa,put food in the bowl,brushes the dog,approach its tail,make dog jump
4964516093,1641,640,480,where is this happening,house,10,DL,house,outdoor,on the road,in the sea,in the day
2668355090,408,480,320,why is the man holding the phone facing the girl at the start,clicking the picture,0,CW,see the video,to pass it to the other person,answer call,clicking the picture,playing
9615822553,1530,640,360,what did the man in checkered shirt do after the man in grey opened his paper,look around,3,TN,look around,a bag of things,looks toward the long desk,read off papers,dig deeper into the box
6447014305,1817,640,360,where is this place,in a house,8,DL,in a house,bus terminal,mountain,dog event,restaurant
9142677586,1211,640,362,why is the baby lying down on the bed,resting,0,CW,resting,sleeping,crying,playing with toys,for kids to play
3832966100,568,640,480,what happens to the fish after the man pulls it out of the water,wriggle around,4,TN,runs away,wriggle around,swim out of the water,touch the fish,fall into water
12682331113,2124,640,360,how does the grandfather feel while playing with the child,happy,1,TC,happy,laughs,uncomfortable,worried,cool
5127101536,1110,640,480,what did the boy do when he walk into the scene of the video,jumps on the sofa,4,TC,dance,put his hand into his mouth,put on helmet,push the toy down,jumps on the sofa
7563661830,1470,640,480,where is this happening,swimming pool,7,DL,hall,mountain,bicycle park,swimming pool,lake
6971535794,1848,640,480,how did the boy in brown showed his happiness at the end of the video,clap and jump,4,CH,pose with a hand gesture,clap and jump,reach his hand out,wipe on pants,push the chair away
4752565625,1779,640,480,where are the people at the back going in the middle of the video,getting on the car,6,DL,home,park,zoo,beach,getting on the car
8258546654,450,640,360,why did the woman in black stretch out her hand after speaking to the girl,take control from the girl,1,CW,posing for photograph,want to blow out candles,follow her,take control from the girl,signal old lady to wave
5384013796,1042,640,360,how did the baby protect himself from the cold,winter clothing,2,DO,by staying near the fireplace,maintained crawling position,winter clothing,wear bib,wear napkin
4084202425,693,640,360,why are there so many toys in the room,boy and baby in the room,3,CW,boy and baby in the room,kid are playing,girl play with,for baby to play,entertain baby
7188203256,720,640,360,why is there a mat on the ground,prevent people hurting themselves,4,CW,prevent people hurting themselves,dog to sleep,children to sleep,to hide hole in floor,dry feet
5508273375,841,640,360,why are the men looking at the man with blue cap,listening to him,5,CW,uninterested,crying,listening to him,hand gesture,distracted
4090707616,436,352,288,how did the adult got the dog s attention,showing the toy,8,CH,caress it,running around,pounce on each other,bark as dog,showing the toy
5814217146,701,640,426,why is there a ribbon on the hair of the girl in white,kept her hair tidy,1,CW,photograph,kept her hair tidy,fashion,no other places to keep,hot sun
3582640697,336,640,360,what did the lady do after picking up something from the ground,show it to the rest,13,TN,show it to the rest,pick up shoe,put up her finger,dance,pick up dog
2411858936,1404,320,240,what are the couple trying to do,understand something,7,TC,snowboarding,understand something,running across water fountain,play driving,painting
3165088958,1395,640,480,how did the lady signal to the girl that she is about to throw the ball towards her,bring ball backwards,4,CH,kept giving her food,wave the toy in front,reach hands out,bring ball backwards,tuck out tongue
5912348323,803,320,240,what does the man in light blue do with the stick as the man in dark blue approaches near the end,throws it,7,TC,throws it,put his arm around another boy,following him,look up,stop and look behind him
4569009647,2437,640,480,how does man in blue jacket emphasise his point while talking,gesture,0,CH,hold the microphone,gesture,stay near him,gestures towards a chair,touch head
8109298005,2075,640,1138,why did the baby reject the second spoonful of food,not finish the first spoonful of food,5,CW,push crumb on baby lips,not finish the first spoonful of food,pushing the food in,how to eat by itself,restless
3737244927,2394,640,480,what animal was shown at the start of the video,cat,6,DO,squirrel,rabbits,elephant,owl,cat
4329580374,712,640,480,why did the pink shirt baby move his hands to the face of the white outfit baby at the end,to hit face,1,CW,want to take toys,ensure baby do nt resist,to hit face,colour from fruit,their outfit
3601841005,2697,640,480,how did the man caress the parrot at the end of the video,stroke using fingers,8,CH,hit the bird with swinging object,shake his head,move closer,put on hips,stroke using fingers
10440265715,3800,640,480,how did the boy protect himself from the cold outdoors,wear thick clothing,0,DO,wear gloves,repeat sliding,wear winter wear,wear thick clothing,safety vest
7604356090,2697,640,360,what did the taller lady do after she received the mic,starts speaking,7,TN,put on hands armrest,fall backwards,starts speaking,hug the dog,laughs and continues dancing
5540466660,1795,640,360,what is the baby wearing,rainbow striped pants,5,DO,long sleeve shirt,winter wear,dress,rainbow striped pants,green shorts
4510471160,809,640,480,why does the boy flip the pages of the book,to read it,3,CW,to find a key,to read it,want to touch the book,boy in striped shirt asked him,get back on the bed
8311980869,1621,568,320,how was the man in green resting himself in front of the boy,kneeling,5,CH,keep skill,using sled,sitting,pick the board with hand,kneeling
4503497193,368,640,360,how did the cat get rid of the stuff toy in the way,moves from side,8,CH,left and right,jump over it,jump down the stage,moves from side,paw pushes person s hands away
2513642763,2697,640,480,how was the baby positioned from the second half of the video,on his back,7,DO,palm facing the air,on his back,caress baby,laying on the mat,climbing on his own
4372087522,450,640,480,what is the boy sitting on,balloon sledge,0,DO,man s back,sofa,chair,cardboard box,balloon sledge
4391896358,650,640,480,how did the person in blue see the baby clearly,wear spectacles,4,DO,hand gestures,scooter,sit in front,holds the baby close to her,wear spectacles
2454809212,1309,320,240,how many men are there,five,7,DC,three,two,eight,five,four
6833214941,349,640,480,what does the man in black do as the baby was trying to walk at the start,look at the baby,2,TC,watch tv,happy,passes the ball,look at the baby,sit down
5500850753,452,640,480,why is the lady in green talking and doing hand gestures,explaining to the people,7,CW,explaining to the people,celebrate,mash the food,attract baby s attention,to teach the little girl
4437776075,2370,640,360,why did the baby raise up the pink ball with both his hands near the beginning,show the camera,3,CW,follow instruction,she wants to drink,show excitement,fun,show the camera
6215878304,1770,640,360,how many dogs were there,one,4,DC,two,three,one,four,five
2548607048,1939,500,375,what did the boy do when the girl was climbing up the ladder,talking to camera,7,TC,sit and make funny faces,look at her,belay climber,stop,talking to camera
7282289126,2243,640,480,how does the girl drink from the bottle,with a straw,1,CH,use spoon,twisting the cap,turn the tap,pour out,with a straw
6676012349,504,640,360,how did the toddler appear sitting on the pail surrounded by wheat at the start,smile and happy,0,TC,angry,smile and happy,sad,frustrated,confused
4437974380,608,640,480,what does the woman do while holding the baby?,kiss the baby s head,5,CH,kiss the baby s head,lift the baby up,shakes her head,squeeze the baby face,unwrap the towel
5875494562,995,640,480,what is the response of the cat as the person rubs it at the start,turns over,6,TC,bite it,bite boy,swipe person hand away,no reaction,turns over
3829362320,2697,640,360,why is the lady in blue dress holding a bottle of drink in her right hand when she is talking,drinking,0,CW,drinking,get more water,take a gift,listening to her,filming her
3515562099,856,640,480,how does the cat on the right react when the cat in front leaves,look at it,6,TC,look at it,on man s shoulder,turns over,smells him,closed it eyes
2576998446,2188,320,240,why does the child with the blue bib move his body against the chair,fun,1,CW,fun,hug dog,trying to get up,let baby sit,make snow angel
4031580570,676,640,480,who knows the dance best among all the people,the guy,6,DO,boy wearing white,taller boy,girl in braids,the guy,the man wearing orange pants
7622488810,1985,640,480,what is the animal shown in the video,cat,9,DO,bird,monkey,rabbit,cat,sheep
7576222264,1329,640,360,why is the grey shirt boy walking on the sand in the waters,for fun,3,CW,push toy car,for fun,to see the shoreline,get rid of them,give instructions
8106120463,864,640,360,why are the people sitting on the table,discussion,0,CW,playing their instruments,discussion,watch golf playing,watching the performance,observing the child
6435588567,1304,640,360,what colour shirt was the lady receiving the baby,black and grey,2,DO,blue,white,black and grey,brown,red
2457895589,1753,500,375,why is the girl wearing purple dress standing in front of the other girls,lead singer,0,CW,listening to her talk,lead singer,writing,signal for the girl to talk,celebrate
6981292292,1995,640,362,why is the boy rubbing his left hand at his pants at the end of the video,cleaning his hand,5,CW,scratching,cue for dance,cleaning his hand,fell down,in pain
7179762538,766,640,480,what does the girl do after the dog walks around her at the start,turn one round,6,TN,sit on sofa,turn one round,point towards the dog,let go of balloon,look at girl
10127232686,470,640,480,how did the baby train his teeth,chew on the toy,5,CH,chew on the toy,crawl forwards,stroke its head,kiss it,lick it
7362138272,779,320,240,what does the driver of the car do after stopping the car in the middle,get out of car,5,TN,yes,drive backwards,get out of car,watch jeep,look at it
11544761843,865,640,360,why does the man in black pick up the camera at the end of the video,to check progress,1,CW,look at baby,to check progress,to show in front,pushed by man in white helmet,to talk
4272752509,737,352,288,why did the baby raise his hands after standing up from touching his knees,pose,1,CW,feed them,wants to play with water,pose,man shake the toy,play
5607388477,1273,640,480,what does the girl do after the getting to the top of the slide,slide down,10,TN,sings,dance,slide down,pick up the bucket,put water bottle behind her back
6255328560,360,640,480,how is the man in white climbing up the rock,hands and legs,8,CH,bending it,walk towards stone path,speaking on stage,hands and legs,using a machine
10607074085,1812,640,480,why does the man in blue stand with a rod,fishing,1,CW,filming,training,fishing,approach the man,the others need help
2582976771,719,320,240,how did the boy move himself away from the lady in white,walk away,8,CH,walk away,jump,swing up and down,helmet,hair pin
3390247475,857,384,288,why did the man in white duck down as he walked across the room,playing with other man,2,CW,keep to the beat,playing with other man,to reach the top,get a drink,laughing
3600558274,891,640,480,where are the children hanging out,kitchen,5,DL,office,outside house,kitchen,along the road,living room
6196496113,2697,640,480,why did the dogs move forward to sniff the turtles,curious,2,CW,trying to eat,curious,check if alive,check if electronic,turtle holding food
5875930220,2697,640,360,what did the man in black do after he finished mixing the mixture in the container,lift it up,3,TN,walk to playground,talk,lift it up,practice his game,puts it back on the table
12226111246,442,640,480,why is the man holding skiing stick,to ski,4,CW,guide the child,to ski,check on baby,keep bird stable,keep warm
2640440327,552,320,240,what was the lady in blue doing right before she puts her hand on her face at the end,laughing,2,TP,put her hands up,pointed at baby,pose for camera,the girls riding,laughing
2414793083,2584,640,480,what was the girl doing near the boy in green s ear,whispering,7,TC,writing on the board,speaks to the camera,whispering,smiles and waves,pass her something
3477001385,2098,640,480,where could this be happening,grass patch,11,DL,workplace,grass patch,farm,home corridor,bedroom
9996338863,1817,640,480,why did the guitarists move around when the play the guitar,tired standing at one spot,2,CW,provide music,fun,check his fingering on the guitar,tired standing at one spot,sways to the music
4801016360,1035,640,428,why did the baby spit out some of the food that it is being fed,play with food,0,CW,play with baby,play with food,prevent table from dirty,inexperienced to use fork,give baby back food
2885991220,2697,500,375,why does the boy touch the laptop a few times,to adjust the video,2,CW,to adjust the video,listening to music,food on table,to show it was switched on,singing along
5884064019,1034,480,640,why does the person at the side stretch the hand out on the drum,press the yellow button,2,CW,to hit drum,playing game,press the yellow button,take microphone,pat man s back
11633816836,1763,512,384,how does the lady dancing feel,happy,8,TC,upset,nervous,happy,blessed,laughs
2479290539,795,640,480,where are they playing,outdoor,10,DL,beach,pool,water park,outdoor,sand box
5322122291,1038,640,362,how many people are there in the video,three,8,DC,seven,three,six,eleven,five
10417473065,1184,640,360,why is the man in blue standing beside the two boxers,referee for match,4,CW,applaud his effort,referee for match,ready for rock climbing,listening to him,to take the ball
9776467646,631,640,1138,what does the man do after putting his arms on the floating foam at the start,stabilise it,7,TN,stabilise it,feed the dog,puts hands on his hip,stand up,blow on it
7001391258,1201,640,360,what does the man with helemt do after riding for a while at the start,walk,7,TN,stopped,raise his arm,put drill down slowly,lost balance,walk
2635466665,1803,320,240,why did the black cat lean on the microwave oven,it wanted to climb up,2,CW,scared of the big cat,it wanted to climb up,to fight with dog,it was hungry,angle when being licked
6768125571,2697,640,426,what does the man do after the girl plays with the blanket for a while,pull her up,7,TN,pull her up,run,cry,bend down,turn behind
6971584563,2412,640,360,what was the shirtless man doing as the man in white drank water,raise hands up,5,TC,sit up,swim out of the water,look into mug,raise hands up,put down his cup
11162473963,1104,640,360,why did the baby walk and move towards the girl,find the girl,4,CW,support baby,listen to man,find the girl,wants to play with water,role playing
5254588486,1008,480,640,what does the baby do after finishing playing with the phone,bite socks,7,TN,bite socks,take the toy out,claps his hands,move phone away,put it down
4608843813,2697,640,480,why did the taller lady step bacwards after passing the short lady the microphone,fix her hairs,1,CW,fix her hairs,start dancing,take a seat,point to the screen,get down the stage
5460164242,2565,640,480,who controls the laptop in the middle,the elderly man,12,DO,boy wearing white,the man wearing orange pants,girl in the middle,the elderly man,other fencers
12784777613,1059,640,360,why is the boy in black smiling at the baby,found her cute,2,CW,having fun,found her cute,find baby cute,playing,distracted
5144160336,2697,640,480,what does the blonde woman do after the bride stands in front of the stage,adjust the dress,8,TN,smiling,tap the toy a few times,adjust the dress,faces her back to the stage,laugh
5849701610,810,640,360,why is the guy swinging the axe up and down in between breaks,break the wood,1,CW,break the wood,snow is slippery,practicing,show performance,adjusting grip
4827388766,654,640,360,what was the lady doing right before she brought the food to her mouth the first time,showing food to baby,3,TP,showing food to baby,clap and dance,nods her head,take a few steps,take the food
3479125526,330,640,480,how did the boy in stripes react after the girl jumped at the start of the video,stand up,6,TN,point spray toward her,stand up,walk around,touch the vacumm clearner,open her mouth
6990172057,2697,640,360,why does the boy in grey climbing the rock come down in between,unable to continue climbing,3,CW,to see the bars,getting pulled,to play with a dandellion,unable to continue climbing,that is their direction
6816698543,737,640,360,where is this video taken,room,7,DL,road,lake,train,room,kitchen
5605876260,2697,640,360,why do the dogs jump at each other,playing,2,CW,playing,want to play with child,playing with man,looking for food,trying to dig up grass
3361625058,2697,640,480,what does the boy do after dancing on the chair for a while at the start,jump down,6,TN,walk towards the camera,gave one clap,pick up shower head,jump down,dancing too
8585296242,701,640,360,what is the possible relationships among the people in the video,family,0,DO,friendsteam member,colleagues,family,performers,birthday celebration
8591444236,839,640,362,how do the children feel while playing with each other near the end,upset,10,TC,upset,happy,confused,energetic,sleepy
6768125571,2697,640,426,why did the girl hold onto the sides of the cot,she wants to stand up,1,CW,wipe herself,keep clean,talk to girl at same height,she wants to stand up,stay in the sun
6855765877,1665,640,360,why is the snow so thick on the ground,snowed a lot,11,CW,watch them dancing,obstacles,imbalanced,snowed a lot,no one shovelling it
9586602092,2089,640,480,why did a man in blue walk into the room as the man in black was talking,leaving the place,4,CW,trying to explain using hand gestures,leaving the place,help to unbuckle the lady,poor vision,watching girl in pink
3210715355,1195,640,480,what does the boy with goggles do after adjusting his goggles at the end,talking,5,TN,talking,runs,spit water out,change posture underwater,happy
3754789709,398,320,240,what did the lady at the front do when the people at the back caught up with her,starts walking forward,6,TC,starts walking forward,type on keyboard,dancing,raise her hand,talk to girl
6273514577,2236,640,360,why did the baby yawn and move around,sleepy,1,CW,excited to eat,wants to play and slide down,sleepy,dizzy,get across the path
8531352726,1440,640,360,why was the man so dirty at the end of the video,smashed by cake,8,CW,look at the boy touching him,to pick up something,fell down,adjusting,smashed by cake
9142677586,1211,640,362,why does the child keep the sheet away towards the end,do not want to play anymore,2,CW,protect baby,fidgeting,curious of something there,tired,do not want to play anymore
4800432556,731,640,480,why is the man going down with the baby down the slide,accompany the baby,4,CW,wash their hands,wash hands,come out of the slides quickly,to support him,accompany the baby
5765473409,2517,640,426,why did the dog put its head over the fence in the middle of the video,to eat,9,CW,panting,fetch toy,look around,to eat,ensure dog do not move while injecting
3218608942,673,320,240,why did the red lights at the back of the silver car lighted up sometimes,to signal breaks,5,CW,say goodbye to people in car,turn the scooter around,to signal breaks,racing car,cautious of car
2822014581,1018,640,480,how does the man in black control the screen,using the mouse,4,CH,press the keys,using the mouse,on tripod,walk up and down,sliding on the snow
3619170801,1098,640,480,how did the boy showed signs of disagreement to wearing shoes,kick his legs,8,CH,hold the lady s arm,run off,point at the shoes,kick his legs,stand up
8039477324,1506,640,480,where is this video taken,dining room,4,DL,by a lake,dining room,outdoors,ball room,mountain top
5916212839,1350,480,640,why does the second cat hold on to the feet after watching the first one hold on to the feet,imitate,4,CW,attract attention,hit the ball,imitate,change socks,to catch the ball
6254718217,2250,640,480,how does the man in white behind the first two men position himself as he watches on,sit on ground,6,TC,lean on rock,sit on ground,lie on grass,extend hand,walk away
3468545337,2134,640,480,what does the woman do after moving closer towards the calendar near the end,point and talk about it,6,TN,hold baby,fall down,looks forward,point and talk about it,check her arm
2723196432,967,640,480,what is contained in the bottle,water,9,DO,coke,beer,water,yellow,liquor stand
10035996655,300,640,480,what did the boy in blue hold in his left hand as he poured water on the naked boy,toy,7,TC,toy,glass,flower,grass,board
11848391003,375,640,360,why did the girl in pink turn her head after stopping in the middle of the video,pose for camera,9,CW,communicate,to pick up the toy,attracted by crocodile,pose for camera,pedalling
6816580664,1624,640,362,why does the man put something in his mouth occasionally,eating,4,CW,eating,talking to the lady,pretend to sing into microphone,shy,it s sunny
3551107462,1425,640,362,why did the man in guitar raise up his guitar after singing into the mic,pose,2,CW,follow his beat,guitarist,pose,change the chord,part of performance
4657443720,1242,640,480,why is there a pole with medical equipment next to the woman and the baby,sick,1,CW,to give him support,feed baby,prevent him from falling,see his reaction,sick
5820886415,1119,640,360,what is the lady in blue doing while the other people are folding the canvas,record their process,3,TC,cat,pass microphone to lady beside her,record their process,talking and looking,put flower back into girl s hands
5345319548,791,640,480,how many people are playing,two,5,DC,six,one,five,four,two
4114876025,358,640,360,what did the baby in bib do before eating at the start,touch bib,9,TP,walks forward,nonchalant,takes them out,touch bib,covers face with bowl
7252299196,868,640,1138,what does the man in blue wear on his ear,hearing aid,2,DO,cup of drink,sunglasses,holding the net,hearing aid,plastic card with command
9649740430,855,640,360,how did the man in the colourful shirt react when the man in black shirt walked towards him,no reaction,2,TC,wash hand motion,laughing,railing,cut wood,no reaction
5144160336,2697,640,480,why did the groom hold his bride hand at the start,wedding ceremony,0,CW,helping her get ready,part of event,want to dance together,play with baby,wedding ceremony
4227107409,1410,640,480,how did the boy ensured he can see his surrounding clearly,wear spectacles,5,DO,near one another,knee pads,adjust his posture,point his finger,wear spectacles
8691070916,1468,640,360,how did the man provide visual aids for his speech,using pictures on slides,5,CH,put his mouth near microphone,using pictures on slides,moving animation,hand gesture,perform himself
4239725174,1166,640,480,why is the purple machine spinning around,to make pottery,9,CW,to make pottery,leash of dog,dance together,scoop water and pour onto dog,listening to lady in black
4960594555,2276,640,480,how did the people keep their heads safe,helmet,0,CH,jacket,helmet,shirtless,winter clothes,hold the walker
9561963944,331,640,360,where is this video taken,room,8,DL,sea,lake side,by a lake,mountain areas,room
2698244043,1130,500,375,where are the group of people having food at,dining table,5,DL,plastic bag,bowl,zoo,at home,dining table
5120998454,677,640,1138,how did the dog showed disapproval at the toy,bark,3,CH,using ball,bark,paw pushes person s hands away,move away the sofa,lick them
13503103965,331,640,1138,what is the relationship between the 3 kids,friends,0,DO,team member,friends,classmate,employer and employee,teacher and student
3840491952,1057,640,360,how many people are filmed,three,7,DC,one,seven,four,two,three
5645441722,1350,640,360,how does the child in brown react after the child in bib starts climbing stairs,tries to climb,8,TN,push toy to cot,tries to climb,falls down,sit on floor,walk in front of the tv
6149161928,2690,640,480,where is this video taken,backyard,11,DL,backyard,room,construction site,kitchen,road
3704405619,2196,640,512,how did the person control the horse s movement,use reins,1,CH,holds onto leash,wear helmet,held by the shirtless man,pushed by a man,use reins
2407060164,1248,640,480,what does the man do after getting his feet out from the chains in the middle,lie down,8,TN,adjust his pants,bend his body,look to baby,lie down,sit up
5455648195,1567,640,480,how did the baby support himself when standing near the table,with his hands,5,CH,kicks his legs,hold the lady's hands,touch the lady s arm,with his hands,hold railings
9018299574,1597,640,360,how did the toy monkey fall away from the baby s lap,baby moved his feet,0,CH,with his paws,baby moved his feet,bite it from desk,hold it tightly,jumped down
10945593344,2466,640,1138,why does the person in black stretch her arms out on the wall near the middle,to climb higher,6,CW,reading her speech,stop the boy from touching cat,type on laptop,to climb higher,play with dog
5094784826,2160,640,360,why did the man stretch his arm out and point at the start of the video,introducing the lady,8,CW,rub his neck,introducing the lady,introducing boy in yellow,to wave,to push the ball
5916212839,1350,480,640,where is this,home,6,DL,outdoors,pond,field,hospital room,home
6220387865,901,568,320,why does the man in white stop walking when the man is spitting out the marshmallows,to check if he is okay,5,CW,to check if he is okay,take something from lady behind,pour water into the cup,to start singing,to keep his food
4894877618,781,640,480,why are there people staring onto the road,watch race,3,CW,watch race,look at the door,watch their step so wo nt fall,travelling,raining
3067456353,882,500,283,how does the boy in yellow feel dancing around outdoors,happy,4,TC,shy,sleepy,happy,boring,sad
4802836379,988,640,360,why did the boy in white move both of his hands in front of the water fountain,play with water,1,CW,to read the paper,preparing to dive into the pool,drink water,play with water,wash hands
8501327333,2160,640,360,why did the man playing the guitar stare at the conductor when he plays,see the cue,1,CW,enjoy music,very into performace,make his voice loud,see the cue,engrossed in music
9018299574,1597,640,360,what does the baby do to the pink and green toy in the middle,put the toy at his mouth,3,TC,put the toy at his mouth,stand at sofa,took away the bucket,running round,other baby hand
3574384655,2250,640,480,why did the girl s hair bounced in the air whilw riding the horse,horse gallops,0,CW,easier road,horse gallops,avoid falling,get more wind,overjoyed
13312922233,1159,640,1138,how did the woman feel after she highfived the boy at the end of the video,happy,10,TN,happy,look at boy,cry,reach out for microphone,do a peace sign
3030663051,810,640,480,why did the small chick walk away from the food on in the floor,distracted,1,CW,performance ended,distracted,check if girl is alright,occluded by the car,want to play somewhere else
5347661971,993,640,426,what did the lady nearest to the wall do after she talked to the lady who is standing,turn back to her computer,7,TN,repeat the pose,talk to girl,write on paper,nod,turn back to her computer
3076015013,770,640,480,why is the boy crawling,trying to catch fishes,0,CW,boy is playing,not ready to walk,impatient to find his presents,trying to catch fishes,test for comfortable position
6088764338,2302,640,360,how are the people protected from the rain,shelter,3,CH,thick clothes,wear cap,life vest,shelter,wear jackets
8645245934,1539,640,480,how does the brown dog react after the man tries touching it,move away,5,TN,bite,move away,lick,jumps down,close eyes
3093627135,1252,640,480,what colour shirt is the girl wearing at the start of the video when she was tearing the paper,pink,5,TC,imitate baby,holding baby s hand,pink,put on her shoulder,start pushing and wrestling
5974881839,575,640,360,what does the man do with his other free hand while he used one hand to scrape the dog s leg,hold leg,0,TC,pat at baby,grab the dog s nose,use handphone,push the dog,hold leg
3762233206,713,640,360,how is the man moving by holding onto a string,boat pulling the string forward,3,CH,crawl,boat pulling the string forward,sledding,move arms,stand in a circle
4845935711,2697,640,480,why is the boy in stripes sitting at the beginning of the table,his desk,9,CW,watching video,his desk,talking,eatining time,going to eat
8336004242,599,640,360,why did the person move the string close to the cat constantly,play with cat,2,CW,play with cat,to bite his hand,to be brushed,decoration,focused on work
5195700916,1806,640,360,what does the man in pink do as everyone stood at the side and stared at him at the start,drink from bowl,8,TC,kiss lady in white,drink from bowl,put it down,chewing something,grab his shoulders
12292269854,1448,640,360,how many people are singing in the choir,six,8,DC,two,six,nine,four,five
4983786005,2697,352,288,why did the boy got down from the bicycle at the beginning of the video,push the bicycle,8,CW,push the bicycle,excited,walk off,get that leg off the bicycle,look at someone
8628709190,2697,640,360,how are the dogs being prevented from running away,leash,5,CH,in cages,in car,fence up area,inside cardboard,leash
7792142790,2101,640,360,why does the girl in pink jump on the wooden platform,playing,0,CW,playing,enoying music,reaching out to her costume,to dance,following the game rule
8564474292,1506,640,360,why did the man violently swing the thing he is holding when the bird flies near him,try to hit bird,1,CW,calming baby,play with baby,try to hit bird,pushed by adult,part of play
13916908806,1804,640,1138,which of the two parrots are more energetic,parrot on younger lady,10,DO,microphone in between them,parrot on younger lady,pink,one on the right,grey
3854104513,2697,480,360,what does the guy do after drilling for a while at the end,put drill down slowly,7,TN,tries to walk,move hishands around,pass the microphone to lady,put drill down slowly,changes direction
4003814112,1896,320,240,how does the lady behind the lady wearing purple move her arms at times,swing up and down,7,CH,guide woman with her hand,reach out,stood and wait in front,big gesture,swing up and down
9497036968,2524,640,480,how did the lady gesture for the baby in green to open his mouth for the pacifier,moves the pacifier,7,CH,shovel,kiss baby,wipe the baby s mouth with towel,open her own mouth,moves the pacifier
2910384458,1078,500,375,why are there so many people at the waterfall,canoe trip,6,CW,canoe trip,tourists,control their speed,enjoy themselves,water park
6514699133,975,640,360,why did the man in yellow gesture while he speaks,engage audience,4,CW,he is rickshaw driver,expressive,camera,engage audience,trying to explain using hand gestures
5708481466,1290,352,288,what does the boy do after driving pass the girl at the end,gets off his truck,9,TN,cry,ride motorbike,gets off his truck,pick up inflator,dancing
4316081013,770,640,480,how did the man in stripped amplify his voice,microphone,0,CH,amplify the music to increase volume,sing and play guitar,microphone,press buttons,sing in the microphone
5773250639,1122,480,640,why does the child place his head in the man s chest after the man carries him,struggling to get onto sofa,4,CW,prevent boy from falling,put him on sled,struggling to get onto sofa,caressing for baby,show affection
10246204023,312,640,360,how is the baby moving from one point to another,walking,0,CH,by man s hands,baby stroller,lady hold baby in standing position,held against the lady,walking
4446415775,779,640,480,why are the two men wearing helmets on their heads,cycling,1,CW,cycling,protect legs and head,skatedoarding,rock climbing,playing rugby
